Title,Price,Link,Image Link
apple iphone 14 128gb midnight - unlocked,$355.00,https://www.ebay.com/itm/176675885964,https://i.ebayimg.com/images/g/7YgAAOSwbjVnMTOL/s-l140.jpg
iPhone 14 Blue 128 GB,$395.46,https://www.ebay.com/itm/176675473093,https://i.ebayimg.com/images/g/awAAAOSw671nLeCm/s-l140.jpg
iPhone 14 - 128 Gb - Used - Very Good Condition ,$345.00,https://www.ebay.com/itm/365224658078,https://i.ebayimg.com/images/g/jqMAAOSwIVhnMYHR/s-l140.jpg
Apple iPhone 14 - 128 GB - Purple (Unlocked) - NO ISSUES. All original items.,$300.00,https://www.ebay.com/itm/286168848658,https://i.ebayimg.com/images/g/4U8AAOSwJUdnLrLc/s-l140.jpg
iPhone 14 128GB - UNLOCKED,$338.00,https://www.ebay.com/itm/135365634327,https://i.ebayimg.com/images/g/qlQAAOSwoyFnKALa/s-l140.jpg
UNLOCKED 🔑 Apple iPhone 14 product red 128GB,$267.06,https://www.ebay.com/itm/256710881853,https://i.ebayimg.com/images/g/d2oAAOSwyxpnMTDx/s-l140.jpg
iPhone 14 128gb,$335.00,https://www.ebay.com/itm/167079858344,https://i.ebayimg.com/images/g/1YEAAOSwGNRnMQtR/s-l140.jpg
Apple iPhone 14 - 128 GB - Purple (Unlocked),$355.00,https://www.ebay.com/itm/256710779779,https://i.ebayimg.com/images/g/EfkAAOSwZQRnMRAi/s-l140.jpg
iphone 14 128gb unlocked red,$365.00,https://www.ebay.com/itm/256714846426,https://i.ebayimg.com/images/g/-wgAAOSwK7JnNSmN/s-l140.jpg
apple iphone 14 128gb unlocked Used Red,$354.99,https://www.ebay.com/itm/226440996127,https://i.ebayimg.com/images/g/QxwAAOSwOZxnL5~J/s-l140.jpg
Apple iPhone 14 - 128GB - Blue (Unlocked).,$311.15,https://www.ebay.com/itm/196795746166,https://i.ebayimg.com/images/g/CEAAAOSwODlnL4eg/s-l140.jpg
Apple iPhone 14 - 128GB - Purple (Unlocked),$347.76,https://www.ebay.com/itm/156521333591,https://i.ebayimg.com/images/g/aGoAAOSwzExnJoVu/s-l140.jpg
Apple iPhone 14 Plus - 256GB - Blue (Unlocked),$380.70,https://www.ebay.com/itm/126779490633,https://i.ebayimg.com/images/g/APoAAOSwIrxnNigK/s-l140.jpg
I Phone 14 Plus 256gb,$390.00,https://www.ebay.com/itm/267057299810,https://i.ebayimg.com/images/g/jqwAAOSwtvpnLjzO/s-l140.jpg
I Phone 14 Light Purple In Good Condition ,$400.00,https://www.ebay.com/itm/267057277337,https://i.ebayimg.com/images/g/PlEAAOSwtqhnLf9N/s-l140.jpg
Apple iPhone 14 - 128GB - Midnight (Unlocked) 'Smashed back and screen',$305.05,https://www.ebay.com/itm/296803305187,https://i.ebayimg.com/images/g/0GcAAOSwDihnG6ER/s-l140.jpg
Apple iPhone 14 - 128GB - Purple (O2),$390.46,https://www.ebay.com/itm/267056982003,https://i.ebayimg.com/images/g/LiIAAOSwcx9nLeoP/s-l140.jpg
iphone 14 plus unlocked 128gb blue,$395.00,https://www.ebay.com/itm/176669716403,https://i.ebayimg.com/images/g/0HcAAOSw0TBnLZPp/s-l140.jpg
iPhone 14 128GB (Purple) - Unlocked - GREAT CONDITION !! COMES W/ EXTRA’S!!,$400.00,https://www.ebay.com/itm/296802329978,https://i.ebayimg.com/images/g/9FMAAOSwLH1nLYSm/s-l140.jpg
iphone 14 256gb yellow,$343.51,https://www.ebay.com/itm/335669066275,https://i.ebayimg.com/images/g/4TwAAOSwcY5nH346/s-l140.jpg
iPhone 14 256GB UNLOCKED ,$400.00,https://www.ebay.com/itm/286163214978,https://i.ebayimg.com/images/g/ZvUAAOSweFJnNixQ/s-l140.jpg
Apple iPhone 14 128gb Midnight Unlocked - 84% Battery. Good Condition,$329.45,https://www.ebay.com/itm/226440447273,https://i.ebayimg.com/images/g/Ql4AAOSwAhpnLnRV/s-l140.jpg
Apple iPhone 14 Plus - 256GB - Blue (Unlocked),$396.57,https://www.ebay.com/itm/126777580464,https://i.ebayimg.com/images/g/APoAAOSwIrxnNigK/s-l140.jpg
Apple iPhone 14 - 128 GB - Black (Unlocked),$370.00,https://www.ebay.com/itm/167084836805,https://i.ebayimg.com/images/g/mx4AAOSw50hnK~3H/s-l140.jpg
iPhone 14 256GB UNLOCKED ,$400.00,https://www.ebay.com/itm/286163126519,https://i.ebayimg.com/images/g/ZvUAAOSweFJnNixQ/s-l140.jpg
Apple iPhone 14 - 128 GB - Blue (Unlocked),$350.00,https://www.ebay.com/itm/326330363744,https://i.ebayimg.com/images/g/AdYAAOSwSc5nLMfr/s-l140.jpg
Apple iPhone 14 128gb Unlocked White NPUN3LL/A Works Great!,$399.69,https://www.ebay.com/itm/205096197683,https://i.ebayimg.com/images/g/NGUAAOSwhRZnMOV3/s-l140.jpg
Apple iPhone 14 - 128 GB - Multicolor (Unlocked),$310.00,https://www.ebay.com/itm/186761927132,https://i.ebayimg.com/images/g/F88AAOSwX91nKCNM/s-l140.jpg
iPhone 14 Plus 128 Gb Unlocked,$395.00,https://www.ebay.com/itm/305895567812,https://i.ebayimg.com/images/g/5NkAAOSwJrxnLn9-/s-l140.jpg
Apple iPhone 14 - Black - Unlocked - 128GB - FAIR CONDITION- NO BACK CAMERA,$240.50,https://www.ebay.com/itm/267055010319,https://i.ebayimg.com/images/g/g~0AAOSwBTRnK9Fo/s-l140.jpg
Apple iPhone 14 128GB (Factory GSM+CDMA Unlocked) A2649 Midnight - Open Box,$399.99,https://www.ebay.com/itm/326338059410,https://i.ebayimg.com/images/g/Yc8AAOSwDApnNOjO/s-l140.jpg
Apple iPhone iPhone 14+ 128GB unlocked Stained LCD 1018,$300.00,https://www.ebay.com/itm/276719313338,https://i.ebayimg.com/images/g/S7cAAOSw5jRnK7ee/s-l140.jpg
Apple iPhone 14+ purple 128 GB unlocked 1017,$265.00,https://www.ebay.com/itm/276719309084,https://i.ebayimg.com/images/g/y70AAOSwHEBnK7Zb/s-l140.jpg
iphone iphone 14 unlocked 128gb blue Bad Front Microphone 1010,$311.00,https://www.ebay.com/itm/286148439803,https://i.ebayimg.com/images/g/N0QAAOSwrCZnK6uK/s-l140.jpg
iPhone 14 ,$368.82,https://www.ebay.com/itm/186778917683,https://i.ebayimg.com/images/g/mT4AAOSwLVJnM45o/s-l140.jpg
Apple iPhone 14 Unlocked 128gb Purple Vibration Issues 1009,$297.10,https://www.ebay.com/itm/276719227173,https://i.ebayimg.com/images/g/vOQAAOSwM1lnK6Yg/s-l140.jpg
Apple iPhone 14 ,$300.00,https://www.ebay.com/itm/196783266875,https://i.ebayimg.com/images/g/CkkAAOSwdfdnKlqK/s-l140.jpg
Apple iPhone 14 - 128GB - Blue (Unlocked),$311.15,https://www.ebay.com/itm/296812587667,https://i.ebayimg.com/images/g/QMgAAOSw2cZnM3Xc/s-l140.jpg
iPhone 14 128gb unlocked used smashed back  #03,$347.77,https://www.ebay.com/itm/375766863730,https://i.ebayimg.com/images/g/CLkAAOSwGN5nETMO/s-l140.jpg
Apple iPhone 14 - 128 GB - Black (Unlocked) - NO ISSUES. All original items.,$360.00,https://www.ebay.com/itm/286153240229,https://i.ebayimg.com/images/g/4xMAAOSwGNRnLrU~/s-l140.jpg
Apple iPhone 14 - 128 GB - Purple (Unlocked) - NO ISSUES. All original items.,$365.00,https://www.ebay.com/itm/286153235643,https://i.ebayimg.com/images/g/4U8AAOSwJUdnLrLc/s-l140.jpg
Apple iPhone 14 - 256GB - Midnight ,$351.40,https://www.ebay.com/itm/156507876918,https://i.ebayimg.com/images/g/8hgAAOSw-jdnJzkI/s-l140.jpg
Apple iPhone 14 Plus - 256GB - Midnight (Unlocked) Cracked Screen,$244.04,https://www.ebay.com/itm/256710791535,https://i.ebayimg.com/images/g/IR4AAOSwx2dnMRMh/s-l140.jpg
Apple iPhone 14 - 128GB - Midnight  (EE) Excellent condition + accessories ,$359.96,https://www.ebay.com/itm/256702792580,https://i.ebayimg.com/images/g/aBcAAOSwEkFnHReB/s-l140.jpg
Apple iPhone 14 128gb Super Clean !! ATT ,$295.00,https://www.ebay.com/itm/156507736323,https://i.ebayimg.com/images/g/k7kAAOSwIZ1nIrpr/s-l140.jpg
Apple iPhone 14 - 128GB - Midnight (Unlocked) A2882 (GSM),$306.27,https://www.ebay.com/itm/196792003383,https://i.ebayimg.com/images/g/aQwAAOSwi4xnF-fh/s-l140.jpg
iPhone 14 Blue 128 GB ,$200.00,https://www.ebay.com/itm/126769685675,https://i.ebayimg.com/images/g/Z1wAAOSw8yhnMDDy/s-l140.jpg
iPhone 14 Plus White 128GB,$325.00,https://www.ebay.com/itm/146171462857,https://i.ebayimg.com/images/g/r4EAAOSwxQJnI6xJ/s-l140.jpg
Apple iPhone 14 - 128 GB - Midnight (Unlocked) - 99% Battery Health,$371.00,https://www.ebay.com/itm/296798341486,https://i.ebayimg.com/images/g/dLwAAOSwVqVnKwKU/s-l140.jpg
Apple iPhone 14 - 128 GB - Midnight (Unlocked) - 100% Battery Health,$360.00,https://www.ebay.com/itm/296798262107,https://i.ebayimg.com/images/g/irUAAOSwFz5nKvRh/s-l140.jpg
apple iPhone 14,$234.50,https://www.ebay.com/itm/305888565356,https://i.ebayimg.com/images/g/y5YAAOSwI7FnKtkC/s-l140.jpg
apple iphone 14 128gb att,$320.00,https://www.ebay.com/itm/305888547893,https://i.ebayimg.com/images/g/V6EAAOSw-DxnKtX8/s-l140.jpg
Apple iPhone 14  128GB - Midnight Unlocked Smartphone,$250.00,https://www.ebay.com/itm/176674537464,https://i.ebayimg.com/images/g/3l8AAOSwHT5nMSa3/s-l140.jpg
Apple iPhone 14  128GB - Blue Unlocked Smartphone,$250.00,https://www.ebay.com/itm/176674538733,https://i.ebayimg.com/images/g/6mIAAOSwW4tnMScO/s-l140.jpg
Apple iPhone 14 - 128GB - Unlocked Midnight,$356.00,https://www.ebay.com/itm/315932021125,https://i.ebayimg.com/images/g/emsAAOSwGmRnLQl-/s-l140.jpg
Apple iPhone 14 Plus - 128 GB - Black (Unlocked),$249.48,https://www.ebay.com/itm/176661963583,https://i.ebayimg.com/images/g/QXsAAOSwTTxnJ8Jq/s-l140.jpg
iPhone 14 Plus ,$275.00,https://www.ebay.com/itm/405340815332,https://i.ebayimg.com/images/g/c8wAAOSwu5JnL~4r/s-l140.jpg
Apple iPhone 14 Plus - 128 GB - Purple (Unlocked),$395.00,https://www.ebay.com/itm/226431032040,https://i.ebayimg.com/images/g/b5AAAOSwoc9nJ5GC/s-l140.jpg
iPhone 14 unlocked 128GB Great Condition,$399.00,https://www.ebay.com/itm/387596487642,https://i.ebayimg.com/images/g/TjEAAOSwmD5nL2QY/s-l140.jpg
Apple iPhone 14 | No SIM Restriction | 128GB Purple | Used,$390.00,https://www.ebay.com/itm/186761039502,https://i.ebayimg.com/images/g/SHsAAOSwwUBnJ4cJ/s-l140.jpg
Apple iPhone 14 - 128GB - Midnight (Vodafone),$390.46,https://www.ebay.com/itm/375776992696,https://i.ebayimg.com/images/g/GNEAAOSw4wxnLxzy/s-l140.jpg
"iPhone 14, 128GB, Unlocked, Starlight",$384.00,https://www.ebay.com/itm/395861265908,https://i.ebayimg.com/images/g/UHIAAOSwsXdnJwpl/s-l140.jpg
iPhone 14,$300.00,https://www.ebay.com/itm/167075584717,https://i.ebayimg.com/images/g/p8EAAOSwZW9nLsZM/s-l140.jpg
Apple iPhone 14 - 128 GB - Starlight/White (Unlocked),$338.00,https://www.ebay.com/itm/176658643892,https://i.ebayimg.com/images/g/-ZUAAOSwO8NnJVbq/s-l140.jpg
iPhone 14 Spectrum Unlocked Works Great Just Upgraded No Reserve!,$320.00,https://www.ebay.com/itm/387583577134,https://i.ebayimg.com/images/g/OPsAAOSw0xFnKq0I/s-l140.jpg
iPhone 14 256gb Black Unlocked Very Good Condition,$400.00,https://www.ebay.com/itm/315911775544,https://i.ebayimg.com/images/g/mocAAOSwsdFnJQfx/s-l140.jpg
Apple iPhone 14 Plus - 128 GB - Blue (Unlocked),$300.00,https://www.ebay.com/itm/205076186331,https://i.ebayimg.com/images/g/plwAAOSwdMdnFZa5/s-l140.jpg
Apple iPhone 14 - 128 GB - Red (Unlocked)- please read!,$328.00,https://www.ebay.com/itm/365210180044,https://i.ebayimg.com/images/g/xBAAAOSw4ehnGTmk/s-l140.jpg
iPhone 14 Plus White 128GB,$295.00,https://www.ebay.com/itm/146145402207,https://i.ebayimg.com/images/g/r4EAAOSwxQJnI6xJ/s-l140.jpg
iPhone 14 Purple Unlocked 256gb,$323.00,https://www.ebay.com/itm/326322629884,https://i.ebayimg.com/images/g/ujAAAOSwaEtnI4Rb/s-l140.jpg
Apple iPhone 14 128GB Unlocked Phone Midnight - 85% Battery Health - EXCELLENT ,$366.06,https://www.ebay.com/itm/176663385975,https://i.ebayimg.com/images/g/C9YAAOSwF29nKL1C/s-l140.jpg
Apple iPhone 14 - Midnight 128GB - Activation Required - Good Condition,$351.00,https://www.ebay.com/itm/286136930655,https://i.ebayimg.com/images/g/-qQAAOSwJqFnFRg5/s-l140.jpg
Apple iPhone 14 128gb Super Clean !! ATT ,$315.00,https://www.ebay.com/itm/156485850196,https://i.ebayimg.com/images/g/k7kAAOSwIZ1nIrpr/s-l140.jpg
Apple iPhone 14 Plus Unlocked 128 GB Red No Carrier Restrictions Excellent,$390.00,https://www.ebay.com/itm/186758387692,https://i.ebayimg.com/images/g/L68AAOSwtcpnJVL5/s-l500.jpg
Apple iPhone 14 Unlocked - 128 GB - Red (gently used),$396.00,https://www.ebay.com/itm/335638581787,https://i.ebayimg.com/images/g/SqwAAOSwcHxnHTjO/s-l140.jpg
Light Blue iPhone 14 128GB UNLOCKED!,$365.00,https://www.ebay.com/itm/196761395004,https://i.ebayimg.com/images/g/oWQAAOSwEVhnIRCR/s-l140.jpg
Apple iPhone 14 - 128 GB - Black (Unlocked) Excellent Condition,$385.00,https://www.ebay.com/itm/176652971934,https://i.ebayimg.com/images/g/WAUAAOSwlRRnILyr/s-l140.jpg
iPhone 14,$285.00,https://www.ebay.com/itm/305868946699,https://i.ebayimg.com/images/g/Gy8AAOSw4idnFtRD/s-l140.jpg
Apple iPhone 14 - 128GB - Midnight (Unlocked) - 100% Battery - Slightly Used,$370.33,https://www.ebay.com/itm/186762795726,https://i.ebayimg.com/images/g/QKkAAOSwwuVnKNtj/s-l140.jpg
"iphone 14, 128gb Midnight",$371.00,https://www.ebay.com/itm/356218748467,https://i.ebayimg.com/images/g/Cg8AAOSwz~NnJwSd/s-l140.jpg
Light Blue iPhone 14 128GB UNLOCKED!,$365.00,https://www.ebay.com/itm/305866661756,https://i.ebayimg.com/images/g/aCcAAOSwrBZnDwyx/s-l140.jpg
Apple iPhone 14 - 128 GB - Blue (Unlocked),$386.00,https://www.ebay.com/itm/326325178583,https://i.ebayimg.com/images/g/P5kAAOSw4uhnGrpZ/s-l140.jpg
"Apple iPhone 14 (2022) | White, 128GB | Unlocked, Great Condition",$400.00,https://www.ebay.com/itm/387575751654,https://i.ebayimg.com/images/g/S4EAAOSw6yRnIu4p/s-l140.jpg
iPhone 14,$285.00,https://www.ebay.com/itm/356208601120,https://i.ebayimg.com/images/g/loYAAOSwYANnIvCj/s-l140.jpg
iphone 14 plus blue unlocked,$350.00,https://www.ebay.com/itm/387560208370,https://i.ebayimg.com/images/g/PwcAAOSwvuRnIuWz/s-l140.jpg
iphone 14 256gb yellow,$381.68,https://www.ebay.com/itm/335641831849,https://i.ebayimg.com/images/g/4TwAAOSwcY5nH346/s-l140.jpg
Apple iPhone 14 Plus - 128GB - Midnight - Unlocked - ,$378.26,https://www.ebay.com/itm/305862865686,https://i.ebayimg.com/images/g/mwUAAOSwu11nHO1D/s-l140.jpg
Apple iPhone 14 Plus - 128GB - Midnight - Unlocked - 90% Battery,$378.26,https://www.ebay.com/itm/305862846417,https://i.ebayimg.com/images/g/~v0AAOSwiqtnHOo6/s-l140.jpg
Apple iPhone 14 - 128 GB - Multicolor (Unlocked),$295.00,https://www.ebay.com/itm/356192109848,https://i.ebayimg.com/images/g/6HcAAOSw--BnHJ-K/s-l140.jpg
apple iphone 14 128gb midnight - unlocked,$359.00,https://www.ebay.com/itm/226420752894,https://i.ebayimg.com/images/g/zVAAAOSwlqxnHusu/s-l140.jpg
Apple iPhone 14 A2649 - 128 GB - Black (Unlocked) (CDMA + GSM),$399.00,https://www.ebay.com/itm/196749902964,https://i.ebayimg.com/images/g/n1EAAOSwRklnEatI/s-l140.jpg
Apple iPhone 14 Plus - 128 GB - Purple (Unlocked),$400.00,https://www.ebay.com/itm/186747999011,https://i.ebayimg.com/images/g/qQwAAOSweQ9nCbvE/s-l140.jpg
iPhone 14,$280.00,https://www.ebay.com/itm/186747756349,https://i.ebayimg.com/images/g/6aAAAOSwMMdnG~11/s-l140.jpg
Apple iPhone 14 - 128 GB - Red (Unlocked),$335.00,https://www.ebay.com/itm/315908543535,https://i.ebayimg.com/images/g/sRQAAOSwkgdnI7aF/s-l140.jpg
Apple iPhone 14 - 128GB - Midnight (Unlocked) 'Smashed back and screen',$305.05,https://www.ebay.com/itm/296774209202,https://i.ebayimg.com/images/g/0GcAAOSwDihnG6ER/s-l140.jpg
Apple iPhone 14 - 128GB - Midnight (Unlocked) A2882 (GSM),$379.48,https://www.ebay.com/itm/267040596157,https://i.ebayimg.com/images/g/N-UAAOSwzrpnG201/s-l140.jpg
iphone 14 att 256gb,$319.00,https://www.ebay.com/itm/286126602190,https://i.ebayimg.com/images/g/2QYAAOSw7GJnGxgn/s-l140.jpg
Apple iPhone 14 128GB Network Unlocked Very Good Condition,$360.00,https://www.ebay.com/itm/176645758166,https://i.ebayimg.com/images/g/PP0AAOSwwLZnGwNQ/s-l140.jpg
IPhone 14 Plus 128GB (UNLOCKED) + Accessories - Good Conditions,$376.00,https://www.ebay.com/itm/226413380598,https://i.ebayimg.com/images/g/GfQAAOSwm7NnGFE3/s-l500.jpg
128GB iPhone 14 ,$350.00,https://www.ebay.com/itm/286121934565,https://i.ebayimg.com/images/g/LRYAAOSwordnGAp5/s-l500.jpg
Apple iPhone 14 - 128GB,$390.46,https://www.ebay.com/itm/356193136312,https://i.ebayimg.com/images/g/e4QAAOSwhKRnHQhA/s-l140.jpg
Apple iPhone 14+ A2632 128GB Purple Unlocked Very Good Condition,$355.00,https://www.ebay.com/itm/365193451429,https://i.ebayimg.com/images/g/xncAAOSwVGFnGSaI/s-l140.jpg
iPhone 14,$345.00,https://www.ebay.com/itm/305853268459,https://i.ebayimg.com/images/g/Gy8AAOSw4idnFtRD/s-l140.jpg
iPhone 14 128GB Universally Unlocked - Midnight Black- Excellent Condition,$400.00,https://www.ebay.com/itm/296780377004,https://i.ebayimg.com/images/g/6M0AAOSwh1JnG6vF/s-l140.jpg
iPhone 14 128GB Universally Unlocked - Midnight Black- Excellent Condition,$387.00,https://www.ebay.com/itm/296774333983,https://i.ebayimg.com/images/g/6M0AAOSwh1JnG6vF/s-l140.jpg
Apple iPhone 14 - 128 GB - Blue (Unlocked),$381.00,https://www.ebay.com/itm/326314587154,https://i.ebayimg.com/images/g/P5kAAOSw4uhnGrpZ/s-l140.jpg
Apple iPhone 14 Plus - 128 GB - Blue - Fully Unlocked 5G E-Sim - Good,$400.00,https://www.ebay.com/itm/205054250497,https://i.ebayimg.com/images/g/OSwAAOSwoVNnFZwg/s-l140.jpg
Apple iPhone 14 | 128GB | Network Unlocked | Purple | Excellent Condition,$376.00,https://www.ebay.com/itm/196737256036,https://i.ebayimg.com/images/g/j1UAAOSwvypnEYHE/s-l140.jpg
iPhone 14,$355.00,https://www.ebay.com/itm/126733571446,https://i.ebayimg.com/images/g/W6MAAOSwmpJnFTVB/s-l140.jpg
Apple iPhone 14 - Midnight 128GB - Activation Required - Good Condition,$371.00,https://www.ebay.com/itm/286118371380,https://i.ebayimg.com/images/g/-qQAAOSwJqFnFRg5/s-l140.jpg
"Apple iPhone 14 Plus A2632, 128 GB, Spectrum Lock, White, Fair Cond:QA406",$299.00,https://www.ebay.com/itm/276693896351,https://i.ebayimg.com/images/g/-HAAAOSw7SVm2f0c/s-l140.jpg
"iphone 14, 256gb Midnight.",$365.00,https://www.ebay.com/itm/356191551768,https://i.ebayimg.com/images/g/JvEAAOSw2dFnHGB1/s-l140.jpg
iPhone 14 256GB,$330.00,https://www.ebay.com/itm/156473521846,https://i.ebayimg.com/images/g/bc0AAOSws8pnGWdy/s-l140.jpg
Apple iPhone 14 Plus - 128GB - Blue (Unlocked) Broken Screen,$298.95,https://www.ebay.com/itm/135310734523,https://i.ebayimg.com/images/g/4fkAAOSwQcFnFB26/s-l140.jpg
Apple iPhone 14 - 128 GB - Purple (Unlocked),$400.00,https://www.ebay.com/itm/387511635277,https://i.ebayimg.com/images/g/8NAAAOSw1KhnFBCv/s-l140.jpg
Apple iPhone 14  Blue - 128GB,$338.63,https://www.ebay.com/itm/226417377806,https://i.ebayimg.com/images/g/ebkAAOSwpMJnG~FB/s-l140.jpg
Apple iPhone 14 - 128 GB - Black (Unlocked),$386.00,https://www.ebay.com/itm/267034414043,https://i.ebayimg.com/images/g/5xEAAOSwGSlnE~2l/s-l140.jpg
iPhone 14 Fully Functional,$229.29,https://www.ebay.com/itm/176645580510,https://i.ebayimg.com/images/g/ZfIAAOSwB1ZnGtwt/s-l140.jpg
iPhone 14 (Purple),$365.00,https://www.ebay.com/itm/335626388936,https://i.ebayimg.com/images/g/WtAAAOSw0mFnE8Em/s-l140.jpg
Apple iPhone 14 - 128GB - Midnight (Unlocked) A2882 (GSM),$378.26,https://www.ebay.com/itm/395820684301,https://i.ebayimg.com/images/g/trQAAOSwCf9nGQDH/s-l140.jpg
iphone 14 - starlight - 128gb - unlocked - 100% battery capacity,$315.00,https://www.ebay.com/itm/176643747707,https://i.ebayimg.com/images/g/rkgAAOSwuRtnGVPV/s-l140.jpg
iPhone 14 - Factory Unlocked - 128GB - White - Excellent,$379.00,https://www.ebay.com/itm/146112108215,https://i.ebayimg.com/images/g/rH4AAOSw0IJnEtCC/s-l140.jpg
Apple iPhone 14 - 128 GB - Purple (Unlocked),$310.00,https://www.ebay.com/itm/405294870656,https://i.ebayimg.com/images/g/9XoAAOSwvWBnErH8/s-l140.jpg
Apple iPhone 14 - 128GB - Dark Blue - Unlocked - Good working order - see photos,$341.66,https://www.ebay.com/itm/176636091177,https://i.ebayimg.com/images/g/wLEAAOSwxNBnEoOO/s-l140.jpg
iPhone 14pro 256gb - unlocked,$400.00,https://www.ebay.com/itm/135316676040,https://i.ebayimg.com/images/g/YQAAAOSwfLNnGVdk/s-l140.jpg
iPhone 14 Unlocked Blue READ,$250.00,https://www.ebay.com/itm/135318720932,https://i.ebayimg.com/images/g/IGMAAOSwAslnGqsM/s-l140.jpg
iphone 14 tmobile  Black See Description,$203.50,https://www.ebay.com/itm/256684961966,https://i.ebayimg.com/images/g/FOAAAOSw0QlnFa4r/s-l140.jpg
